Username,Date,Content,Cleaned_Content
@LaOpiDeportes,"Sep 18, 2023","A Víctor Sánchez del Amo se le agota el crédito en el FC Cartagena
laopiniondemurcia.es
A Víctor Sánchez del Amo se le agota el crédito en el FC Cartagena
El rumbo en el inicio de liga, con sólo tres puntos de dieciocho, deja en mala posición al técnico
Pablo 🇩🇰",a víctor sánchez del amo se le agota el crédito en el fc cartagena laopiniondemurciaes a víctor sánchez del amo se le agota el crédito en el fc cartagena el rumbo en el inicio de liga con sólo tres puntos de dieciocho deja en mala posición al técnico
@PabloMolinaMM,"Sep 17, 2023","No se me pasa el cabreo de ayer. Para mí es incomprensible que Victor Sánchez del Amo continúe siendo entrenador del Cartagena en este momento.
Jorge Fenor Fuentes",no se me pasa el cabreo de ayer para mí es incomprensible que victor sánchez del amo continúe siendo entrenador del cartagena en este momento
@jorgefenor,"Sep 17, 2023","Sánchez del Amo, entrenador del Cartagena, aprecia «falta de oficio para aguantar»       https://laverdad.es/fccartagena/sanchez-amo-entrenador-cartagena-aprecia-falta-oficio-20230917081044-nt.html#vca=fixed-btn&vso=rrss&vmc=tw&vli=fccartagena vía 
@laverdad_es
 #FCCartagena 
@FCCartagena_efs
Francisco J. Moya",sánchez del amo entrenador del cartagena aprecia falta de oficio para aguantar vía fccartagena
@fjmoya,"Sep 17, 2023","Sánchez del Amo, entrenador del Cartagena, aprecia «falta de oficio para aguantar»
https://laverdad.es/fccartagena/sanchez-amo-entrenador-cartagena-aprecia-falta-oficio-20230917081044-nt.html
ᗩúᑭᗩ ᑭᑌᑕEᒪᗩ.𝗰𝗼𝗺",sánchez del amo entrenador del cartagena aprecia falta de oficio para aguantar
@AupaPucelaCom,"Sep 16, 2023","Cartagena, juventud en busca del equilibrio entre ataque y defensa

🔗 https://elnortedecastilla.es/realvalladolid/cartagena-juventud-busca-equilibrio-ataque-defensa-20230915192839-nt.html#vca=fixed-btn&vso=rrss&vmc=tw&vli=realvalladolid
✍️ 
@nortecastilla
 
@chenchoal


Víctor Sánchez del Amo busca dar con la tecla para que la buena versión ofensiva del equipo se compense con un aumento de solidez atrás",cartagena juventud en busca del equilibrio entre ataque y defensa
@FondoSegunda,"Sep 23, 2023","🗣 “Si hubiéramos visto que los rivales nos han superado de manera clara, tendría bastantes dudas. Pero es que no tengo ninguna porque en los 7 partidos el equipo ha hecho méritos para sacar puntos en todos”.

Víctor Sánchez del Amo sobre su continuidad en el FC Cartagena.
0:10 / 0:25
Rumores.Rumores",si hubiéramos visto que los rivales nos han superado de manera clara tendría bastantes dudas pero es que no tengo ninguna porque en los partidos el equipo ha hecho méritos para sacar puntos en todos víctor sánchez del amo sobre su continuidad en el fc cartagena
@RRumores,"Sep 22, 2023","Victor Sánchez del Amo cerca de ser cesado en el FC Cartagena.
GazzettaLUD",victor sánchez del amo cerca de ser cesado en el fc cartagena
@GazzettaLUD,"Sep 22, 2023","Una pena. Esta derrota supondrá la destitución de Víctor Sánchez del Amo, el entrenador que he visto con menos puta idea de fútbol y de lo que sucedió en un partido.

El Cartagena remontará con un míster decente. Son buenos jugadores.
Quote
FC Cartagena",una pena esta derrota supondrá la destitución de víctor sánchez del amo el entrenador que he visto con menos puta idea de fútbol y de lo que sucedió en un partido el cartagena remontará con un míster decente son buenos jugadores quote
@FCCartagena_efs,"Sep 22, 2023","FINAL | 1-2 | Se acaba el partido en el Cartagonova.

 #CartagenaEibar
𝗝𝗼𝘀𝗲⃪'",final se acaba el partido en el cartagonova cartagenaeibar
@JosePvstor,"Sep 22, 2023","Víctor Sánchez Del Amo está haciendo méritos para ser el peor entrenador que he visto en Cartagena
Javi Brocal",víctor sánchez del amo está haciendo méritos para ser el peor entrenador que he visto en cartagena
