Username,Date,Content,Cleaned_Content
@ProfesorHuesca,"Aug 22, 2023","¿Y si lo de ayer solo era un plan del brujo Ziganda para darle emoción a la temporada?
ElDesmarque Oviedo",y si lo de ayer solo era un plan del brujo ziganda para darle emoción a la temporada
@DMQOviedo,"Aug 22, 2023","Ziganda se lleva a Javi Mier a Huesca: un fichaje doblemente provechoso para el Real Oviedo http://dozz.es/6l44u3
Jaimemo",ziganda se lleva a javi mier a huesca un fichaje doblemente provechoso para el real oviedo
@a758ea1f926a49a,"Aug 22, 2023","Replying to 
@Ren54519307
 and 
@Bisueno2
Conste que estoy de acuerdo en el fondo René.

Otra cosina es la descripción del oviedista.

Estás proyectando el sportinguismo en Oviedo por lo que sea?
Venimos del barro y lo sabemos mejor que nadie.
Y Ziganda está muy bien en el Huesca, eso si.🤣
SER Deportivos Huesca",conste que estoy de acuerdo en el fondo rené otra cosina es la descripción del oviedista estás proyectando el sportinguismo en oviedo por lo que sea venimos del barro y lo sabemos mejor que nadie y ziganda está muy bien en el huesca eso si
@SERDepHuesca,"Aug 22, 2023","Ziganda no puso paños calientes a la derrota de la 
@SDHuesca
 
https://cadenaser.com/aragon/2023/08/22/ziganda-no-puso-panos-calientes-a-la-derrota-radio-huesca/ a través de 
@RadioHuesca
Huesca Análisis",ziganda no puso paños calientes a la derrota de la a través de
@Huescanalisis,"Aug 22, 2023","Replying to 
@Huescanalisis
Hay mucho que mejorar pero no dejamos de tener una buena base, yo confío mucho en Ziganda y creo que con algunos retoques nos va a dar para llegar al objetivo.

Momento para estar unidos. 

FSSR.


Huesca Análisis",hay mucho que mejorar pero no dejamos de tener una buena base yo confío mucho en ziganda y creo que con algunos retoques nos va a dar para llegar al objetivo momento para estar unidos fssr
@Huescanalisis,"Aug 22, 2023","Replying to 
@Huescanalisis
❌ CREATIVIDAD

No hemos conseguido crear juego en ataque, es normal en el equipo de Ziganda, pero en el momento que no ganas un balón dividido o una jugada a las espaldas de la defensa, hay que probar algo nuevo.
Huesca Análisis",creatividad no hemos conseguido crear juego en ataque es normal en el equipo de ziganda pero en el momento que no ganas un balón dividido o una jugada a las espaldas de la defensa hay que probar algo nuevo
@Huescanalisis,"Aug 22, 2023","Replying to 
@Huescanalisis
❌ CARRILEROS

Partido malo de Juanjo Nieto dejando centrar a placer en el primer gol, regalando mitad asistencia el rival y sin creatividad con el balón en los pies.

Ziganda los tenía altos al llegar al 1/3 del campo y luego al tener que recular estaban siempre mal perfilados.
EXRealOviedo",carrileros partido malo de juanjo nieto dejando centrar a placer en el primer gol regalando mitad asistencia el rival y sin creatividad con el balón en los pies ziganda los tenía altos al llegar al del campo y luego al tener que recular estaban siempre mal perfilados
@exrealoviedo,"Aug 21, 2023","Juanjo Nieto y Samuel Obeng titulares en la derrota del Huesca del Cuco Ziganda 0-2 en El Alcoraz contra el Tenerife.
Juanjo Nieto sustuído al descanso.
El Huesca de Ziganda arranca con 1 de 6 puntos.
Jorge Regadera",juanjo nieto y samuel obeng titulares en la derrota del huesca del cuco ziganda en el alcoraz contra el tenerife juanjo nieto sustuído al descanso el huesca de ziganda arranca con de puntos
@Jorge_Regadera,"Aug 21, 2023","Pues la derrota 0-2 del Huesca de Ziganda vs Tenerife hace que el #RealOviedo no termine la jornada en descenso. Oye, mejor está fuera que en esos puestos, aunque sea muy temprano. 🔵⚪️🔵
Germán",pues la derrota del huesca de ziganda vs tenerife hace que el realoviedo no termine la jornada en descenso oye mejor está fuera que en esos puestos aunque sea muy temprano
@Ger942Alvarez,"Aug 21, 2023","No lo iba a poner por el
Gafe …. Pero el Huesca tiene una mala pinta ….. y ziganda no llega a noviembre . Ahora el lunes que viene nos ganan 0-4
EXRealOviedo",no lo iba a poner por el gafe pero el huesca tiene una mala pinta y ziganda no llega a noviembre ahora el lunes que viene nos ganan
