Username,Date,Content
@jlcureses,"Aug 15, 2022","Replying to 
@clintolu
El centro del campon a dia de hoy es la zona a trabajar mucho, pero este Oviedo de la jornada 1 fue esteril, plano y sin ideas. Sin profundidad y generando poco juego. Mucho trabajo para Bolo porque el Andorra leyo el partido mejoy y con poco se llevo el partido.
Asturianu"
@cperezvazquez,"Aug 15, 2022","Replying to 
@nachodelvalle61
Lo voy a decir, y no desde el cabreo. Bolo no come el turrón en Oviedo. El planteamiento de partido ha sido nefasto. He visto a los jugadores y al equipo sin criterio de ningún tipo y la sala de máquinas hace agua por todos partes, nos hemos limitado a centros y centros...
ElDesmarque Oviedo"
@DMQOviedo,"Aug 15, 2022","Sergi Enrich llegó tarde con la plancha y el VAR le pilló: roja directa y problema para Bolo https://eldesmarque.com/asturias/oviedo/noticias-2/211877-sergi-enrich-llego-tarde-con-la-plancha-y-el-var-le-pillo-roja-directa-y-problema-para-bolo


SER Deportivos Asturias"
@ASERDeportivos,"Aug 15, 2022","📻 | Los sonidos más destacados del Real Oviedo 0-1 Andorra

https://cadenaser.com/audio/1660588132189/

👏 La mano del Andorra
🟥 Roja a Sergi Enrich
⚽️ El gol de Pau
📝 Análisis de la derrota
🗣️ Palabras de Sarabia y Bolo
Guiri"
@Carbayon620,"Aug 15, 2022","Partido pobre del Real Oviedo. Sin medio del campo con un Luismi muy impreciso y Hugo Rama fuera de posición. El Andorra con cinco en el medio en muchas fases del partido y nosotros con dos. Mejoramos con la salida de Obeng y la entrada de Marcelo. Fallo de esquema de Bolo.
Piero Oviedo"
@Piero_Oviedo,"Aug 15, 2022","Replying to 
@NachoAzparren
 and 
@lanuevaespana
Bolo, Oviedo no es Ponferrada.
Piero Oviedo"
@Piero_Oviedo,"Aug 15, 2022","Replying to 
@RealOviedo
Bolo, Oviedo te queda grandesito
OviedoBold"
@OviedoBold,"Aug 15, 2022","Bolo, te doy 4 jornadas para demostrarnos esto, de lo contrario...
Sergio Fernández"
@SergioDirFut,"Aug 15, 2022","⚔️ Análisis del Real Oviedo vs Andorra

5 cosas del estreno de Bolo en el 
@RealOviedo


1) Plan de partido: 4-4-2, aprovechar a Obeng para velocidad en pérdidas rivales, Borja Sánchez con mucha libertad y una presión más tímida de lo que esperaba. (1/5)


Javicaleyas"
@Javidiaz78,"Aug 15, 2022","Buenas tardes Bolo, como puedes observar al Oviedo no le regalan nada los árbitros, por si te quedaban dudas estos últimos 8 meses.
ElDesmarque Oviedo"
@DMQOviedo,"Aug 15, 2022","Bolo explica la derrota: ""Íbamos tarde a la presión, saltaba uno y a otro le daba miedo"" https://eldesmarque.com/asturias/oviedo/noticias-2/211874-bolo-explica-la-derrota-ibamos-tarde-a-la-presion-saltaba-uno-y-a-otro-le-daba-miedo
Killer Asturias"
@killer_asturias,"Aug 15, 2022","🗣️ Jon Pérez Bolo: ""Estamos jodidos. Tenemos que quedarnos con la segunda parte""

😓 El técnico del Oviedo se ha mostrado crítico tras la derrota ante el Andorra

https://killerasturias.com/noticias/jon-perez-bolo-estamos-jodidos-tenemos-que-quedarnos-con-la-segunda-parte
OviedoBold"
